
 Lista de Imóveis da Caixa;;Data de geração:;22/06/2026;;;;;;;
 8555514811105 ;PB ;SANTA RITA ;Lot Boa Vista ; RUA DEPUTADO CLODOMIRO LEITE, N. 06, Apto 201, QD 07, LT 13 ;51.475,20;108.000,00;52.34;Não;Apartamento, 0.00 de área total, 47.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514811105
 8444404894357 ;PB ;SANTA RITA ;SANTA RITA ; RUA MARIA HELENA ALVES, N. 540B, LT 43-B, QD  5-C ;58.962,47;123.300,00;52.18;Não;Casa, 0.00 de área total, 63.39 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404894357
 8444424905940 ;PB ;SANTA RITA ;ACUDE ;RUA JOSE PAULINO CAVALCANTE, N. 420, Apto 202, LT  09, QD 08-B ;59.775,41;125.000,00;52.18;Não;Apartamento, 0.00 de área total, 50.80 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424905940
 8444421993228 ;PB ;SANTA RITA ;TIBIRI ; RUA DIONÍSIO ALVES DE OLIVEIRA, N. SN, Apto 101, QD 10-A LOTE 32-A ;57.862,60;121.000,00;52.18;Não;Casa, 0.00 de área total, 63.17 de área privativa, 81.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421993228
 8444418105015 ;PB ;SANTA RITA ;ACUDE ;RUA JOSE PAULINO CAVALCANTE, N. 56, QD 193, LT 76-E ;62.853,48;130.000,00;51.66;Não;Casa, 0.00 de área total, 130.04 de área privativa, 140.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418105015
 8444406543977 ;PB ;SANTA RITA ;VARZEA NOVA ;RUA RUA MANAUS, N. 143A, CASA 1 ;65.178,25;134.000,00;51.36;Não;Casa, 0.00 de área total, 60.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406543977
 8444411150236 ;PB ;SANTA RITA ;AGUIARLANDIA ;RUA NEWTON LACERDA, N. 74, QD 37 - LT 128-C - LOT AGUIRLANDIA ;50.730,33;101.000,00;49.78;Não;Casa, 0.00 de área total, 46.80 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411150236
 8444407294733 ;PB ;SANTA RITA ;  ; RUA EUZEBIO ENEDINO DA COSTA, N. 81, B, 09B16 ;71.910,86;143.000,00;49.72;Não;Casa, 0.00 de área total, 66.94 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407294733
 8444407620436 ;PB ;SANTA RITA ;TIBIRI ;RUA SANDOVAL ALVES DE OLIVEIRA, N. 221, QD 5-A LT 29 ;53.408,92;106.000,00;49.62;Não;Casa, 0.00 de área total, 60.30 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407620436
 8444411337727 ;PB ;SANTA RITA ;PLANALTO TIRIBI I ; RUA PROJETADA, N. 121A, LT 25A, QD 18B ;61.674,56;122.000,00;49.45;Não;Casa, 69.78 de área total, 69.78 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411337727
 8555515298207 ;PB ;SANTA RITA ;CENTRO ; RUA PROJETADA 105, N. 103, LT 26 ;61.674,56;122.000,00;49.45;Não;Casa, 0.00 de área total, 49.00 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515298207
 8444407582259 ;PB ;SANTA RITA ;JARDIM EUROPA ;RUA CORONEL EDNALDO TAVARES RUFINO, N. 409, Apto 202, ;59.652,45;118.000,00;49.45;Não;Apartamento, 0.00 de área total, 52.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407582259
 8444411748220 ;PB ;SANTA RITA ;PRIVE AEROPORTO ; RUA PROJETADA, N. 199, LT 32 QD 05 ;65.892,31;130.000,00;49.32;Não;Casa, 49.16 de área total, 49.16 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411748220
 8555517403199 ;PB ;SANTA RITA ;CENTRO ; RUA DOUTOR PEDROSA C/ RUA MARIA DO CARMO MELO AGU, N. 30, Apto 101, QD U BL 01 ;47.503,24;93.000,00;48.93;Não;Apartamento, 53.50 de área total, 53.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517403199
 8444406695289 ;PB ;SANTA RITA ;CENTRO ; RUA MARIA HELENA ALVES, N. 415, QD 05-C LT 11-A ;68.745,13;134.500,00;48.89;Não;Casa, 0.00 de área total, 62.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406695289
 8444406791520 ;PB ;SANTA RITA ;TIBIRI ;RUA PROJETADA, N. 48-A, QD11C LT44-A ;55.542,61;108.000,00;48.58;Não;Casa, 64.70 de área total, 64.70 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406791520
 8555513281935 ;PB ;SANTA RITA ;TIBIRI ;RUA JOAO DUARTE, N. 260, NR 103 LT 35-A QD 4-A ;59.123,25;114.600,00;48.41;Não;Casa, 58.39 de área total, 58.39 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513281935
 8444405907231 ;PB ;SANTA RITA ;Lot Boa Vista ; RUA WALDEMAR DE CARVALHO LELIS, N. 200, Apto 101,  QUADRA 05 LOTE 22 ;52.904,79;102.236,32;48.26;Não;Apartamento, 78.97 de área total, 54.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405907231
 8444406006238 ;PB ;SANTA RITA ;CENTRO ; AVENIDA JOAO FIRMINO DE LIMA, N. 443, Apto 102, ;54.334,93;105.000,00;48.26;Não;Apartamento, 60.05 de área total, 45.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406006238
 8444410641317 ;PB ;SANTA RITA ;ACUDE ;RUA JOSE PAULINO CAVALCANTE, N. 151A, CS 151A QD 5 LT 33A ;82.963,24;160.000,00;48.15;Sim;Casa, 121.55 de área total, 68.89 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410641317
 8444411187814 ;PB ;SANTA RITA ;VALE DE SANTA RITA I ; RUA PROJETADA, N. 70-A, Apto 70B, LT L, QD 07 ;60.055,87;115.671,76;48.09;Não;Apartamento, 64.70 de área total, 129.44 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411187814
 8444412546397 ;PB ;SANTA RITA ;PLANO DE VIDA ;RUA MANOEL ALVES DA COSTA, N. 116, Apto 01, LT 151, QD 05 ;62.350,88;120.092,10;48.09;Não;Apartamento, 0.00 de área total, 46.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412546397
 8444405044276 ;PB ;SANTA RITA ;NAELSON PANTA JUNIOR ;RUA WALDEMAR DE CARVALHO, N. 200, Apto 102, ;63.081,85;121.500,00;48.09;Não;Apartamento, 79.00 de área total, 54.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405044276
 8444412809789 ;PB ;SANTA RITA ;AGUIARLANDIA ; RUA JORNAL O NORTE, N. 40, LT 245B, QD 01 ;69.860,34;134.000,00;47.87;Não;Casa, 65.65 de área total, 65.65 de área privativa, 125.05 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412809789
 8444414120672 ;PB ;SANTA RITA ;VALE DE SANTA RITA I ; RUA PROJETADA, N. 542B, LT45B QD02 CS B ;66.732,26;128.000,00;47.87;Não;Casa, 67.50 de área total, 67.50 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414120672
 8444410139891 ;PB ;SANTA RITA ;PRIVE AEROPORTO ; RUA PROJETADA, N. 80, N B LT 32 QD 13 ;66.003,91;126.602,95;47.87;Não;Casa, 82.95 de área total, 49.16 de área privativa, 89.14 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410139891
 8444408489163 ;PB ;SANTA RITA ;LOT JARDIM EUROPA II ; RUA ALICE ALVES DE FIGUEREDO, N. 21-A, LT 04-A3 QD 39 ;66.850,51;127.351,24;47.51;Não;Casa, 68.60 de área total, 68.60 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408489163
 8444422658007 ;PB ;SANTA RITA ;LOT SOL NASCENTE ; RUA JUCELINO MOLA, N. 360 A, LT 13 QD 03 C ;66.298,68;126.300,00;47.51;Não;Casa, 64.35 de área total, 64.35 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422658007
 8444405346604 ;PB ;SANTA RITA ;PORTAL DE SANTA RITA ;RUA NOVA JERUSALEM, N. 330, ;56.028,33;106.000,00;47.15;Não;Casa, 56.50 de área total, 56.50 de área privativa, 113.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405346604
 8444405603810 ;PB ;SANTA RITA ;PORTAL DO TIBIRI ;RUA SEBASTIAO FERREIRA SANTOS, N. 52 B, LT  12-B QD 04-C ;59.728,31;113.000,00;47.15;Não;Casa, 62.18 de área total, 62.18 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405603810
 8444400367689 ;PB ;SANTA RITA ;CENTRO ;RUA JUAREZ TAVORA, N. 661, LT 01 ;63.093,76;118.990,83;46.98;Não;Casa, 71.50 de área total, 71.50 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400367689
 8444408737191 ;PB ;SANTA RITA ;PRIVE AEROPORTO ;R PROJETADA 106 B, N. 160, CS B LT 18 B QD 05 ;63.628,87;120.000,00;46.98;Não;Casa, 0.00 de área total, 69.58 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408737191
 8444407692160 ;PB ;SANTA RITA ;JARDIM EUROPA ; RUA CORONEL EDNALDO TAVARES RUFINO, N. 409, Apto 101, ;62.038,14;117.000,00;46.98;Não;Apartamento, 69.50 de área total, 52.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407692160
 8444407867148 ;PB ;SANTA RITA ;SANTA RITA ; RUA PROJETADA, N. 413, QD 4, LT A-01-L ;79.621,59;150.000,00;46.92;Sim;Casa, 62.00 de área total, 62.00 de área privativa, 151.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407867148
 8444403033757 ;PB ;SANTA RITA ;SANTA RITA ; RUA SENADOR COELHO LISBOA, N. 402, B, QUADRA 10 LOTE 04 LOT SÃO JUDAS TAD ;53.640,42;101.000,00;46.90;Não;Casa, 48.50 de área total, 48.50 de área privativa, 50.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403033757
 8444409802167 ;PB ;SANTA RITA ;Várzea Nova ;RUA TANCREDO NEVES, N. 272, CS 101, LT 11, QD 12 ;57.358,08;108.000,00;46.90;Não;Casa, 56.50 de área total, 56.50 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409802167
 8555513285230 ;PB ;SANTA RITA ;LOT SOLAR DO TIBIRI ;RUA JOAO DUARTE, N. 260, CS 102, QD 4-A, LT 35-A ;58.420,26;110.000,00;46.90;Não;Casa, 58.39 de área total, 58.39 de área privativa, 720.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513285230
 8444402144580 ;PB ;SANTA RITA ;SOLAR TIBIRI ;RUA GOVERNADOR VENANCIO NEIVA, N. 90, CASA 06 LOTE 7-A QUADRA 2-A ;61.278,34;115.000,00;46.72;Não;Casa, 0.00 de área total, 55.41 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402144580
 8444406443166 ;PB ;SANTA RITA ;SANTA RITA ;  RUA PROJETADA, N. 303,  QUADRA 04   LOTE A-01 ;60.745,48;114.000,00;46.72;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406443166
 8444407013190 ;PB ;SANTA RITA ;SANTA RITA ; RUA PROJETADA, N. 353, LT N A-1F, QD 04 ;65.008,32;122.000,00;46.72;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407013190
 8444408813939 ;PB ;SANTA RITA ;BOA VISTA ; RUA SENADOR PRESTES, N. 200, Apto 202, LOTE 20 QUADRA 20 ;65.541,18;123.000,00;46.72;Não;Apartamento, 62.00 de área total, 62.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408813939
 8444408987724 ;PB ;SANTA RITA ;SOLAR DO TIBIRI II ;R PROJETADA, N. 295, CS A LT57A QD 4-C ;63.942,61;120.000,00;46.72;Não;Casa, 0.00 de área total, 64.10 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408987724
 8787702218077 ;PB ;SANTA RITA ;SANTA RITA ; RUA PROJETADA, N. 70,  LT T, QD 07 ;64.741,90;121.500,00;46.72;Não;Casa, 73.35 de área total, 73.35 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702218077
 8444407062638 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ;AV JOAO FIRMINO DE LIMA, N. 443, Apto 101, LT 443 QD 19 ;62.876,91;118.000,00;46.72;Não;Apartamento, 60.05 de área total, 45.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407062638
 8444423417100 ;PB ;SANTA RITA ;TIBIRI ;RUA MILTON VELOSO BORGES, N. 20, CS01, QD 12B, LT 02 ;63.942,61;120.000,00;46.72;Não;Casa, 0.00 de área total, 56.60 de área privativa, 108.92 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423417100
 8444405976888 ;PB ;SANTA RITA ;JARDIM EUROPA ;RUA PROJETADA, N. SN, LOTE 09-B QUADRA 11-B ;64.475,47;121.000,00;46.72;Não;Casa, 64.80 de área total, 64.80 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405976888
 8444406756512 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ;RUA JOAO FIRMINO DE LIMA, N. 380, CASA104 - LOTE 308-A - QUADRA 12 ;83.863,35;156.000,00;46.25;Sim;Casa, 77.71 de área total, 47.46 de área privativa, 440.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406756512
 8444408707659 ;PB ;SANTA RITA ;VALE DE SANTA RITA I ; RUA PROJETADA, N. 393, 04A-1J, QUADRA 04 ;68.526,20;127.196,20;46.13;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408707659
 8444407679120 ;PB ;SANTA RITA ;VALE DE SANTA RITA I ;RUA MARCONE ALVES VASCONCELOS, N. 397B, QD 02  LT 12B ;59.171,16;109.000,00;45.72;Não;Casa, 64.00 de área total, 64.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407679120
 8444413027903 ;PB ;SANTA RITA ;PRIVE AEROPORT ;RUA PROJETADA, N. 170, CS A LT 30 QD 05 ;61.342,59;113.000,00;45.72;Não;Casa, 0.00 de área total, 49.16 de área privativa, 89.28 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413027903
 8444413138047 ;PB ;SANTA RITA ;Lot Plano de Vida ;RUA MISSIONARIA SIMONE DUARTE DA SILVA, N. 122, CS 102 LT 122 QD 05 ;60.799,73;112.000,00;45.72;Não;Casa, 43.00 de área total, 43.00 de área privativa, 110.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413138047
 8555529687758 ;PB ;SANTA RITA ;LOT SOL NASCENTE ;RUA SEBASTIAO MENDES, N. 45-A, CS 25 LT 12-A QD 06-B ;59.714,02;110.000,00;45.72;Não;Casa, 42.00 de área total, 42.00 de área privativa, 52.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529687758
 8787700419318 ;PB ;SANTA RITA ;DISTRITO DE VARZEA NOVA ;RUA PROJETADA, N. 169, CS 97 LT 61 QD E ;56.999,75;105.000,00;45.72;Não;Casa, 51.00 de área total, 51.00 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700419318
 8555505004812 ;PB ;SANTA RITA ;TIBIRI ;RUA JORNAL A PROVINCIA DO PARA, N. 24, CS 01 LOT 07 QD 1-B ;59.714,02;110.000,00;45.72;Não;Casa, 53.00 de área total, 53.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555505004812
 8555527807381 ;PB ;SANTA RITA ;TIBIRI ;RUA SEBASTIAO MENDES (ANTIGA RUA PROJETADA), N. 45 A, CS 06 LOT 12-A  QD 06-B ;58.628,31;108.000,00;45.72;Não;Casa, 0.00 de área total, 42.00 de área privativa, 48.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527807381
 8555514800502 ;PB ;SANTA RITA ;JARDIM EUROPA ;RUA DEPUTADO CLODOMIR LEITE, N. 6, Apto 101, QD07 LT13 ;58.085,46;107.000,00;45.72;Não;Apartamento, 47.90 de área total, 47.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514800502
 8444407181300 ;PB ;SANTA RITA ; PLANALTO TIBIRI II ; RUA VICE PREFEITO MILTON FERRAZ, N. 275, CASA A, QUADRA 12C LOTE 45-A ;63.987,14;117.500,00;45.55;Não;Casa, 63.24 de área total, 63.24 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407181300
 8444408761238 ;PB ;SANTA RITA ;VALE DE SANTA RITA ; RUA PROJETADA, N. 461, LT A-29 QD 04 ;63.514,39;116.631,89;45.55;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408761238
 8444411554590 ;PB ;SANTA RITA ;PRIVE AEROPORTO ;RUA PROJETADA, N. 199, CS A LT 32 QD 05 ;62.364,82;114.520,92;45.55;Não;Casa, 82.95 de área total, 49.16 de área privativa, 82.95 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411554590
 8444411749928 ;PB ;SANTA RITA ;PRIVE AEROPORTO ;RUA ESTUDANTE FELYPE DE MELO FREIRE, N. 62, LT 36 QD 11 ;62.401,65;114.588,55;45.55;Não;Casa, 82.95 de área total, 49.16 de área privativa, 89.14 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411749928
 8444406166774 ;PB ;SANTA RITA ;HEITEL SANTIAGO ;RUA JOAO ANTONIO MENDONCA (ANTIGA RUA PROJETADA 2), N. 212-A, LOT 32A-7 QD 4-B ;65.348,57;120.000,00;45.55;Não;Casa, 59.64 de área total, 59.64 de área privativa, 134.47 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406166774
 8444406789879 ;PB ;SANTA RITA ;LOT SOLAR DO TIBIRI ; R TOSCANO DO CINEMA, N. 207B,  QUADRA 5C LOTE 36B ;79.537,77;146.000,00;45.53;Não;Casa, 75.95 de área total, 75.95 de área privativa, 187.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406789879
